query_id,query,domain,name,summary,production_rank,retrieved_rank,bucket,duplicate_count,is_boilerplate
69,IT consulting firms,mbtec.lu,M.B.TEC SARL J. Piton Ing. Conseil,"M.B.TEC SARL, also known as Management Business Technology, is a consulting firm specializing in IT infrastructure, network security, and data management. They focus on ensuring the reliability and performance of their clients' environments by providing solutions for IT infrastructure, network security, access control, and document digitization. The company aims to detect gaps, understand needs, and deliver effective responses to enhance organizational performance.",212,1957.0,near_miss_1000_2000,1,False
69,IT consulting firms,alt.ilawa.pl,Biuro Usług Informatycznych Alt s.c.,"Biuro Usług Informatycznych Alt s.c. is an IT services company offering a comprehensive range of solutions. Their services include IT consulting, hardware supply and servicing, network design and maintenance, software procurement, custom software development, and data security. They aim to ensure the proper functioning of clients' computer systems through integrated IT support.",750,2325.0,mid_miss_2000_5000,1,False
69,IT consulting firms,lystiom.com,Lystiom,"Lystiom is an IT consulting firm specializing in financial management systems. They offer services such as IT integration, implementation, and cloud computing solutions to commercial, state & local, and federal clients. The company focuses on streamlining business processes, reducing costs, and ensuring the accuracy of financial data through the implementation of cutting-edge technologies and the creation of meaningful dashboards and reports.",144,1737.0,near_miss_1000_2000,1,False
69,IT consulting firms,wtda.com,WTDA Limited,"WTDA Limited is an IT and Telecommunications consultancy established in 2015, specializing in delivering innovative technology solutions for businesses expanding internationally or consolidating their market positions. They offer end-to-end project services, including business case analysis, system integration, deployment, and maintenance, leveraging existing technologies to enhance or replace legacy systems. Their core services encompass IT strategy, IT delivery management, architecture design, and data management to improve operational efficiency and achieve strategic visions.",484,1175.0,near_miss_1000_2000,1,False
69,IT consulting firms,gipegasus.com.ar,GIPegasus,"GIPegasus is an interdisciplinary IT technology group that applies modern market tools to management by adapting its own and client resources. They focus on providing agile, modern, scalable, reliable, and durable solutions to enhance business profitability, management agility, versatility, and clarity of managerial information. Their services include business intelligence, application integration, training, equipment, networks, and custom systems.",935,3129.0,mid_miss_2000_5000,1,False
69,IT consulting firms,groupesymposia.fr,Le Groupe Symposia,"Le Groupe Symposia is a consulting and engineering services company that helps businesses optimize their Information Systems for strategic performance. They offer expertise in IT consulting, project management, system integration, application maintenance, and graphic design. The company aims to provide comprehensive, ""turnkey"" solutions for digital projects, leveraging their experience and professional qualifications.",241,1548.0,near_miss_1000_2000,1,False
69,IT consulting firms,erickson.is,"Erickson Information Services, LLC","Erickson Information Services, LLC is a technology consulting firm specializing in tailoring IT solutions for businesses to maximize efficiency. They offer services including business process analysis, IT support, custom application development, and process automation. Founded in 2014, they primarily serve Erickson Group, Ltd. and associated companies, leveraging extensive IT experience to address diverse technological needs.",347,1309.0,near_miss_1000_2000,1,False
69,IT consulting firms,cgi.dk,CGI Denmark,"CGI is a global provider of IT and business consulting services, offering end-to-end solutions, system integration, managed IT services, and business process services. They focus on digital transformation, AI, cloud modernization, and cybersecurity, serving various industries including public sector, finance, healthcare, and manufacturing. CGI emphasizes delivering high-quality, scalable solutions that create tangible results for their clients, fostering long-term partnerships.",781,1192.0,near_miss_1000_2000,1,False
69,IT consulting firms,virtualware.com,"Outer Dominion Technologies, Inc.","Outer Dominion Technologies is an international consulting company specializing in the design of corporate high-tech business systems and strategies. Their core services include database information engineering for client/server environments, electronic commerce solutions, IT strategy, and internet presence development. They offer a range of services from corporate re-engineering and outsourcing to custom software solutions and virtual domain warehousing.",427,1243.0,near_miss_1000_2000,1,False
69,IT consulting firms,prasamit.com,PRASAMIT,"Prasamit is a technology consulting and services company that provides niche software solutions in eCommerce, CRM, Cloud Computing, and IT consulting. They focus on delivering robust, commercial-grade IT applications and aim to augment business value by meeting diverse business goals. The company emphasizes clean code, DevOps practices, and a customer-centric approach to deliver cost-effective solutions with rapid market delivery.",573,1039.0,near_miss_1000_2000,1,False
69,IT consulting firms,creaal.nl,Creaal Holding,"Creaal Holding is a Dutch company that focuses on helping ambitious technical service providers achieve growth through automation and strategic IT consulting. They offer custom software development, knowledge management solutions, and coaching services, acting as a strategic partner to their clients. In some cases, Creaal Holding also acquires shares and invests in its clients, demonstrating a commitment to their long-term success.",820,1161.0,near_miss_1000_2000,1,False
69,IT consulting firms,logica.com,CGI Inc.,"CGI Inc. is a global leader in IT and business consulting services, founded in 1976. The company offers end-to-end services including business consulting, systems integration, managed IT services, and application services, alongside proprietary solutions like CGI Credit Studio and CGI Trade360. CGI serves a wide range of industries, including banking, government, health, and manufacturing, with a mission to help clients achieve meaningful and sustainable outcomes through insights and expertise.",942,1567.0,near_miss_1000_2000,6,True
69,IT consulting firms,xmd.co.jp,"xmedia.co.,ltd.","xmedia.co.,ltd. is an IT company offering consulting services for internet businesses, system solutions for the financial industry, and development of web and business applications. They specialize in network management, including WAN/LAN planning, construction, and operation, as well as UNIX/Windows system monitoring and customer support. The company also provides creative media design services, focusing on web design, development, and management to solve business challenges.",100,1117.0,near_miss_1000_2000,1,False
69,IT consulting firms,drkeil-it.de,Dr. Keil Informationstechnik GmbH & Co. KG,"Dr. Keil Informationstechnik GmbH & Co. KG is an IT services company with over 20 years of experience, offering consulting, software development, and application management. They focus on creating value for clients through their extensive experience and expertise. The company also provides IT staffing solutions through its sister company and handles license management to optimize software costs.",140,1202.0,near_miss_1000_2000,1,False
69,IT consulting firms,real-connect.nl,Real Connect,"Real Connect acts as a bridge between business and IT, and between real estate investors and property managers. They specialize in guiding digital projects, improving processes, providing performance insights, and offering training for digital tools. Their services include vendor selection, software implementation (ERP, rental software, CRM, websites), and custom software development for market gaps. They also focus on data-driven insights through dashboards and reports, and process automation to enhance efficiency.",884,5915.0,far_miss_5000_10000,1,False
69,IT consulting firms,hungrybird.in,Hungry Bird,"Hungry Bird is an IT consulting services company based in Hyderabad, India, specializing in recruitment, HR consulting, cloud and IT services, and business email solutions. They offer comprehensive staffing solutions, executive search, HR strategy, talent management, organizational development, and IT services including web and mobile app development. The company also provides integration and optimization for business email platforms like Google Workspace, Microsoft 365, and Zimbra.",928,2230.0,mid_miss_2000_5000,1,False
69,IT consulting firms,technoconseil.fr,TECHNOCONSEIL,"TECHNOCONSEIL is a company offering a wide range of IT services, including system consulting, digital solutions, and technical support. They specialize in custom software development, system integration, and professional IT training. The company also provides managed IT services (infogérance), research and development for innovative projects, and sales of IT equipment. Their mission is to provide expert technical advice and solutions to businesses.",390,1105.0,near_miss_1000_2000,1,False
69,IT consulting firms,datalinkinfosys.com,"DataLink Information Systems, Inc.","DataLink Information Systems, Inc. is an IT software consulting services provider specializing in enterprise system integration, implementation, maintenance, data modeling, integration, warehousing, and business intelligence. They offer services across various domains including banking, finance, mortgage, insurance, healthcare, automotive, manufacturing, and logistics. Their team of IT experts aims to deliver successful solutions through business process improvement and enterprise system integration.",220,1038.0,near_miss_1000_2000,1,False
69,IT consulting firms,arteksolinc.com,"Artek, Incorporated","Artek, Incorporated is a global IT consulting and systems integration firm headquartered in the USA, specializing in delivering high-quality IT services. They offer a comprehensive portfolio including web application development, product engineering, data engineering, enterprise integration, and IT staffing. Artek aims to be a trusted IT partner, translating client visions into measurable value across various industries like Financial Services, Communications, Retail, Manufacturing, High-Technology, Travel & Transportation, and the Public Sector.",786,1271.0,near_miss_1000_2000,1,False
69,IT consulting firms,harmaahanhi.fi,Harmaa Hanhi Oy,"Harmaa Hanhi Oy offers IT consulting services, focusing on productization, service design, and management consulting. They also address infrastructure modernization, particularly for data centers, and data security. The company aims to help clients improve their IT operations and infrastructure.",741,1272.0,near_miss_1000_2000,1,False
69,IT consulting firms,ccr-gmbh.org,CCR Beratungsgesellschaft mbH,"CCR Beratungsgesellschaft mbH is a consulting firm specializing in IT and process consulting, as well as coordinating legal services for business clients in the real estate sector. They offer services ranging from IT development and hardware support to process analysis and legal topic preparation, particularly for housing cooperatives. Their client base spans the entire real estate value chain, including developers, property managers, accounting, controlling, and sales.",746,1526.0,near_miss_1000_2000,1,False
69,IT consulting firms,ncoderstech.com,nCoders Technology Solutions,"nCoders Technology Solutions is a provider of Information Technology and Healthcare solutions, offering cutting-edge technology services for businesses. They specialize in IT consulting, product development, web solutions, staff provisioning, training, and enterprise business solutions. The company focuses on implementing emerging technologies cost-effectively and emphasizes superior customer service, competitive pricing, and meeting client requirements.",684,1085.0,near_miss_1000_2000,1,False
69,IT consulting firms,if2it.com,IF2IT GmbH,"IF2IT GmbH is an IT service provider specializing in system integration and software development. They offer consulting, implementation, and support for IT projects, with a focus on CRM, ETL, databases, and Automic applications. Their services include technology, business, and management consulting, aiming to provide tailor-made solutions for clients in the banking, pharmaceutical, and automotive industries.",539,4815.0,mid_miss_2000_5000,1,False
69,IT consulting firms,resourceintegrators.com,Resource Integrators (RI),"Resource Integrators (RI) is an IT consulting firm specializing in system integration solutions and providing senior information technology and management consultants. They offer services such as ERP system integration, Big Data solutions, managed services, and business analytics. RI focuses on delivering efficient, cost-effective solutions with a commitment to integrity and client relationships.",105,2831.0,mid_miss_2000_5000,1,False
69,IT consulting firms,siscoinformatica.com,SISCO di Francesco Orteca,"SISCO di Francesco Orteca is an IT solutions provider specializing in software, hardware, web services, IT services, and management consulting. They leverage extensive industry experience and technology partnerships to deliver customized IT infrastructure solutions. Their mission is to transform technology into business results by optimizing processes, increasing productivity, and reducing costs for their clients.",495,1330.0,near_miss_1000_2000,1,False
69,IT consulting firms,florian-henze.de,Florian Henze,"Florian Henze offers flexible and individual business and IT consulting services. As a self-employed consultant, he supports clients with expertise and tailored solutions across various projects and teams. The website provides information on his services, qualifications, career path, and contact details.",482,1411.0,near_miss_1000_2000,1,False
69,IT consulting firms,gecal.it,Gecal Informatica S.r.l.,"Gecal Informatica is an ICT consulting company founded in 1985, specializing in application management consulting for businesses. They offer a comprehensive range of services, including networking solutions and web solutions, and focus on providing technologically advanced consultancy to keep clients aligned with the 4.0 Revolution. The company emphasizes its experienced team of IT professionals, commercial staff, and HR specialists who work to meet diverse business needs.",240,1145.0,near_miss_1000_2000,1,False
69,IT consulting firms,prhl.uk,PRHL,"PRHL is a communications and systems integration consultancy based in South London, specializing in IT security, system support, disaster recovery, internet services, and software development. They offer unbiased advice and project management, focusing on tailoring solutions to client needs and budgets without selling hardware or software. Their services aim to ensure IT systems are functional, secure, and aligned with business objectives for improved effectiveness and profitability.",254,2011.0,mid_miss_2000_5000,1,False
69,IT consulting firms,kyoconseil.com,KYO Conseil,"KYO Conseil is a digital solutions company specializing in IT consulting and strategy. They focus on understanding client needs to implement effective technology solutions and develop strategies for achieving business objectives. Their services aim to optimize investments and protect capital, positioning them as a partner for business success.",379,1265.0,near_miss_1000_2000,1,False
69,IT consulting firms,logica.be,CGI Inc.,"CGI Inc. is a global leader in IT and business consulting services, offering end-to-end solutions including business consulting, systems integration, and managed IT services. They leverage technology and human ingenuity to drive digital transformation for clients across various industries such as banking, government, and manufacturing. With a focus on accelerating ROI and delivering scalable, sustainable IT and business consulting, CGI operates globally with a strong local presence.",425,1255.0,near_miss_1000_2000,1,False
69,IT consulting firms,mgk-consulting.com.au,MGK Consulting Pty Ltd,"MGK Consulting Pty Ltd is a professional ICT and management consultancy. The company provides services to businesses, aiming to integrate their operations with the client's business objectives. The website serves as a contact point and a platform for sharing news and insights on their work.",85,1308.0,near_miss_1000_2000,1,False
69,IT consulting firms,barextech.com,Barex Technologies LLC,"Barex Technologies is a technology and business optimization consulting firm serving the federal market. They specialize in IT solutions, application development, cloud transformation, cybersecurity, ERP implementations, and project management. The company emphasizes a lean business model and agile methodologies to deliver efficient and cost-effective services to government clients.",744,2404.0,mid_miss_2000_5000,1,False
69,IT consulting firms,rimaaltec.com.br,Rimaaltec Informática X,"Rimaaltec Informática X is a technology company focused on simplifying business operations through IT consulting, technical support, and network infrastructure services. They offer strategic IT proposals, humanized technical assistance for cost reduction and efficiency increase, and advanced network implementation and maintenance. Additionally, they provide GDOOR systems for sales, financial management, inventory control, and fiscal compliance, catering to various retail and service sectors.",931,2954.0,mid_miss_2000_5000,1,False
69,IT consulting firms,f1techsolutions.com,F1 Technical Solutions,"F1 Technical Solutions is an IT company specializing in advisory, consulting, and staffing services for enterprise applications and company systems. They offer expert guidance to optimize enterprise applications, tailored solutions for technical and financial challenges, and staffing for IT infrastructure and finance roles. The company also operates F1HealthIT, focusing on healthcare staffing solutions.",948,2316.0,mid_miss_2000_5000,1,False
69,IT consulting firms,geosoftinc.com,"Geomatrix Software Services, Inc.","Geomatrix Software Services (GSSI) is an IT consulting firm specializing in computer systems integration, information management, and custom software development. They offer solutions for complex business problems by integrating various technologies, including middleware and legacy interfaces. GSSI aims to deliver total business solutions by combining business and technology leadership to achieve client goals and maximize ROI.",67,5399.0,far_miss_5000_10000,1,False
69,IT consulting firms,yongheart.biz,上海青心信息科技有限公司,"Shanghai Qingxin Information Technology Co., Ltd. is a provider of consulting, development, and services for network information and computer technology. Established in May 2016, the company aims to integrate advanced IT into businesses, building an intelligent world of interconnected information. They offer competitive and reliable products, solutions, and services in IT, cloud services, and big data, focusing on continuous innovation and customer value creation. The company also develops its own ERP product, the ""Enterprise General Information Management Platform,"" and offers custom development services.",766,2699.0,mid_miss_2000_5000,1,False
69,IT consulting firms,hbar.com.my,HBAR Technologies Sdn. Bhd.,"HBAR Technologies Sdn. Bhd. is a Malaysian company that offers a diversified range of services including ICT and Business Consulting. Originally founded as an Engineering & Electrical Services provider in 1990, it now focuses on providing innovative, end-to-end solutions for enterprise success. Their services encompass hybrid IT management, project management, business process outsourcing, and support services, aiming to enhance business strategy, operations, and technology adoption for clients across various sectors.",393,2489.0,mid_miss_2000_5000,1,False
69,IT consulting firms,qwertysa.ch,Qwerty SA,"Qwerty SA is an information technology consulting firm that offers services and solutions to businesses, aiming to enhance informational productivity while optimizing costs. They specialize in portals, e-communication, and business planning, providing solutions like e-commerce, e-learning, and marketing tools. The company emphasizes ingenious problem-solving, thorough analysis, and budget optimization for its clients.",667,1575.0,near_miss_1000_2000,1,False
69,IT consulting firms,salasl.com,Sala Assessor Informàtic,"Sala Assessor Informàtic is an IT consulting firm that provides a range of solutions for businesses, including infrastructure and services, maintenance, communications, security, data centers, and mobility. They also offer services in sales and marketing, customer relationship management (CRM), and enterprise resource planning (ERP) systems. The company focuses on delivering tailored IT solutions to various sectors such as industry, services, education, and textiles.",886,1048.0,near_miss_1000_2000,1,False
69,IT consulting firms,kapralcik.cz,Ing. Tibor Kapralčík,"This entity provides consulting services in information technology, data protection, and security for various entities. They also offer project management and consulting within the banking and financial services sector. The company focuses on comprehensive services for storing and securely utilizing information, and can also mediate related services.",289,1527.0,near_miss_1000_2000,1,False
69,IT consulting firms,vncimanagement.com,VNCI management,"VNCI management is a consultancy firm specializing in ICT and mobility solutions for organizations. They offer services such as consulting, project management, program management, and interim management to help clients achieve cost savings, streamline operations, and manage changes or innovations. Their approach prioritizes understanding the core of the client's needs.",517,2527.0,mid_miss_2000_5000,1,False
69,IT consulting firms,ghsi.de,GHS Infotronic,"GHS Infotronic is a German company offering a range of IT services including development, consulting, data networks, and software solutions. They also provide training programs for various skill levels, from beginners to advanced programming, and offer office and home services such as maintenance and procurement. The company focuses on reliability, security, and building technology, positioning itself as a comprehensive IT solutions provider.",629,4001.0,mid_miss_2000_5000,1,False
69,IT consulting firms,enbt.ru,"ООО ""ЭнергоБизнесТехнологии""","ЭнергоБизнесТехнологии (EnBT) is a consulting company specializing in IT solutions and management tools for businesses. They focus on helping clients achieve their goals by developing and implementing systems, particularly leveraging SAP platforms. The company offers services in corporate data warehousing, management consulting, and business process optimization and automation, drawing on global best practices.",371,1460.0,near_miss_1000_2000,1,False
69,IT consulting firms,vall-consulting.com,IF2IT GmbH,"IF2IT GmbH is an IT service provider specializing in system integration and software development. They offer consulting, implementation, and support for IT projects, with a focus on CRM, ETL, databases, and Automic applications. Their services include technology, business, and management consulting, aiming to provide tailor-made solutions for clients in the banking, pharmaceutical, and automotive industries.",575,2794.0,mid_miss_2000_5000,1,False
69,IT consulting firms,v-comp.hu,V-Comp Kft.,"V-Comp Kft. is an IT consulting firm offering services in project management, integration, development, application management, and web packages. They focus on providing IT solutions and support to businesses. The company's mission appears to be delivering quality IT services and maintaining strong client relationships.",803,1407.0,near_miss_1000_2000,1,False
69,IT consulting firms,isaneto.com.br,ISANETO – INOVAÇÃO TECNOLOGICA DA INFORMAÇÃO E COMUNICAÇÃO,"ISANETO is a technology company with ten years of experience in consulting and developing corporate solutions for the public sector. Their core business focuses on integrated technological solutions to enhance productivity, reduce costs, increase market share, and improve decision-making for clients. They emphasize a well-defined software development process to ensure high-quality products and maintain strict confidentiality of client information.",847,1349.0,near_miss_1000_2000,1,False
69,IT consulting firms,broker-resource.com,Broker Resource,"Broker Resource is a full-service information technology company providing hardware, software, and networking solutions. They offer services including systems design, custom software development, general IT consulting, and business system packages tailored for retail operations. The company aims to meet diverse technology needs for businesses of various sizes.",142,1076.0,near_miss_1000_2000,1,False
69,IT consulting firms,logica.co.uk,CGI Inc.,"CGI Inc. is a global leader in IT and business consulting services, offering a wide range of solutions including advisory services, business consulting, cloud and hybrid IT, cybersecurity, and managed IT services. The company focuses on digital transformation, artificial intelligence, data analytics, and emerging technologies to help clients across various industries accelerate returns on their IT and business investments. With a strong emphasis on innovation and client partnerships, CGI serves sectors such as aerospace, banking, government, energy, and healthcare.",358,1073.0,near_miss_1000_2000,6,True
69,IT consulting firms,mt9.vn,Công ty Cổ phần Technology MT9,"Công ty Cổ phần Technology MT9 is an IT solutions provider specializing in consulting and implementation. They offer a comprehensive range of services including strategic consulting, application investment, enterprise architecture (EA), business process re-engineering (BPR), change management, and system security. The company also focuses on data digitization, telecommunications equipment, and professional procurement consulting, leveraging experienced professionals to deliver high-quality IT solutions and optimize operational efficiency for clients.",949,1385.0,near_miss_1000_2000,1,False
69,IT consulting firms,jelume.com,Jelume Incorporated,"Jelume Inc. is an IT consulting firm specializing in the development, integration, and operation of complex IT systems. They offer comprehensive solutions for operating systems, networks, databases, and web services, including helpdesk, IT service management, and complaint management. Their services encompass consulting, development, and maintenance for IT systems and software, with a subsidiary, AvecMoi!, handling web projects and media design.",439,2560.0,mid_miss_2000_5000,1,False
69,IT consulting firms,crazytalents.pt,CrazyTalents,"CrazyTalents offers programming and IT consulting services, alongside business and management consulting, market research, and communication strategy. They also specialize in organizing and promoting events, fairs, and exhibitions. Their services aim to provide global solutions for international challenges.",311,2608.0,mid_miss_2000_5000,1,False
69,IT consulting firms,quintessent.net,CGI Inc.,"CGI Inc. is a global leader in IT and business consulting services, founded in 1976. The company offers end-to-end services including business consulting, systems integration, managed IT services, and application services, alongside proprietary solutions like CGI Credit Studio and CGI Trade360. CGI serves a wide range of industries, including banking, government, health, and manufacturing, with a mission to help clients achieve meaningful and sustainable outcomes through insights and expertise.",892,1464.0,near_miss_1000_2000,6,True
69,IT consulting firms,labhat.com.au,LabHat Group,"LabHat Group is an international consulting firm established in 2018, specializing in ICT services for enterprise, government, telecommunication, and healthcare sectors. They offer network, security, and architecture consulting, alongside specialized services in healthcare and aged care. With a presence in Europe, America, and Australia, LabHat Group emphasizes discretion and quality in its client engagements.",62,2337.0,mid_miss_2000_5000,1,False
69,IT consulting firms,clearvision.hu,Clearvision Informatikai és Szolgáltató Kft.,"Clearvision Kft. is an IT consulting and system integration company founded in 2005. They specialize in application development, system integration, and IT strategy for telecommunications, financial services, and public administration sectors. The company focuses on delivering high-performance, expert IT solutions tailored to client business goals, emphasizing a blend of large enterprise structure with medium-sized company flexibility and creativity.",735,1497.0,near_miss_1000_2000,1,False
69,IT consulting firms,waynsys.com,Waynsys,"Waynsys is an information technology services and solutions provider that focuses on helping clients solve complex problems. They offer IT consulting, staff augmentation, and technology solutions to a wide range of industries, including Fortune 500 companies. The company emphasizes building strategic client relationships and empowering individuals for career success through its services.",491,1244.0,near_miss_1000_2000,1,False
69,IT consulting firms,gracefultechnologies.com,Graceful Technologies,"Graceful Technologies is an independent business and technology consulting firm specializing in high-quality IT solutions. They offer a comprehensive range of services including web and mobile application development, application maintenance, and product software development for small to midsize businesses. The company focuses on creating attractive, user-friendly, and results-driven solutions, aiming to solve real business challenges and foster long-term partnerships.",798,1926.0,near_miss_1000_2000,1,False
69,IT consulting firms,audentia-gestion.fr,Audentia,"Audentia provides IT consulting, services, and software solutions for financial and management purposes. They offer a range of management software for various business needs, including accounting, sales, and document management, as well as specialized solutions for law firms and associations. Additionally, Audentia provides training on their software and other business-related topics like internet referencing.",859,1608.0,near_miss_1000_2000,1,False
69,IT consulting firms,pcinetworks.com,"pciNetworks Technology Management Division of Parsons Communications, Inc.","pciNetworks is a technology consulting and integration firm specializing in the financial services industry, offering innovative solutions for banking, capital markets, investment management, and risk and compliance. They help clients meet regulatory requirements, reduce costs, and enhance customer expectations through tailored technology design and implementation. Their services include strategic consultancy, project execution for application development and system integration, and managed services for reliable IT support.",995,1354.0,near_miss_1000_2000,1,False
69,IT consulting firms,i2infotech.com,I2 Infotech,"I2 Infotech is an independent IT solution provider that helps businesses navigate and grow by delivering innovative integrated services and solutions. They offer IT consulting, IT services, staffing services, and various technical solutions including application development, infrastructure support, and business intelligence. Their mission is to bridge client execution gaps through collaboration, fostering growth for employees and stakeholders while delivering accelerated value.",479,1626.0,near_miss_1000_2000,1,False
69,IT consulting firms,brightsquire.com,Brightsquire B.V.,"Brightsquire B.V. is an IT services company specializing in web development, architecture, cybersecurity, cloud solutions, financial systems, and application software. They offer expertise for on-premises and private/hybrid cloud environments, focusing on structural IT infrastructure innovations and global cloud infrastructures. The company also provides wholesale services for new and refurbished hardware, along with IT recycling and green energy solutions for data centers.",640,3694.0,mid_miss_2000_5000,1,False
69,IT consulting firms,flysoftinc.com,Flysoft Inc.,"Flysoft Inc. is a global firm offering consulting, technology, and outsourcing solutions. They specialize in application development, business intelligence, big data analytics, ERP, and data warehousing. The company also provides staffing and training services, aiming to deliver innovative and robust end-to-end solutions to enterprises by leveraging cutting-edge technologies.",877,1287.0,near_miss_1000_2000,1,False
69,IT consulting firms,krystaltech.com,Krystaltech,"Krystaltech is an independent IT solution provider that helps businesses build stronger operations through innovative integrated services and solutions. They offer IT consulting, IT services, and staffing services, focusing on delivering measurable business results and superior customer experiences. Since 2015, Krystaltech has been recognized for its quality, technical skills, and proven results in business intelligence, digital marketing, technology implementations, and operational management.",689,1897.0,near_miss_1000_2000,1,False
69,IT consulting firms,helpwareaziende.it,Helpware Aziende Srl,"Helpware Aziende Srl is an IT services company based in Milan, operating since 1994. They specialize in designing and implementing high-value information systems for businesses and professionals, offering a range of software solutions, custom development, web services, network management, and IT security. The company acts as a consultant, guiding clients through technology choices and software solutions to ensure optimal IT investments.",882,2124.0,mid_miss_2000_5000,1,False
69,IT consulting firms,cgi-group.co.uk,CGI Inc.,"CGI Inc. is a global leader in IT and business consulting services, offering a wide range of solutions including advisory services, business consulting, cloud and hybrid IT, cybersecurity, and managed IT services. The company focuses on digital transformation, artificial intelligence, data analytics, and emerging technologies to help clients across various industries accelerate returns on their IT and business investments. With a strong emphasis on innovation and client partnerships, CGI serves sectors such as aerospace, banking, government, energy, and healthcare.",356,1296.0,near_miss_1000_2000,6,True
69,IT consulting firms,dumontsolutions.com,Dumont Solutions,"Dumont Solutions offers effective business solutions and IT architecture expertise to meet tactical and strategic business needs. They provide a range of services including IT strategy assessment, opportunity analysis, cost analysis, functional analysis, solution and enterprise architecture, process modeling, and deployment. The company also specializes in search engine optimization, CRM, ECM, MDM, mobile solutions, system integrations, and data analytics.",369,3203.0,mid_miss_2000_5000,1,False
69,IT consulting firms,rapidoconsult.dk,Rapido Consult ApS,"Rapido Consult is a Danish consultancy firm specializing in connecting companies with freelance and permanent IT and Pharma consultants. They focus on finding the right talent with the right skills and personality for specific projects and roles. The company emphasizes a personalized approach, acting as a more agile alternative to larger consulting houses, and aims to deliver value through strong consultant-client relationships.",761,1122.0,near_miss_1000_2000,1,False
69,IT consulting firms,polestarconsulting.in,Polestar Consulting Pvt. Ltd.,"Polestar is a market leader in IT consulting, digital solutions, and infrastructure management services. They offer end-to-end IT solutions, including cloud services, cybersecurity, data center management, and IT staffing, to help businesses achieve better results and stay ahead of the competition. The company emphasizes integrity, innovation, excellence, trust, and empowerment in its operations.",940,1570.0,near_miss_1000_2000,1,False
69,IT consulting firms,ksrsystems.com,KSR Systems LLC,"KSR Systems LLC is an Information Technology consulting company based in Fort Mill, SC. They specialize in providing customized software solutions, staff augmentation, and IT consulting services. The company focuses on understanding unique business requirements to deliver tailored solutions and drive innovation in technology.",70,1240.0,near_miss_1000_2000,1,False
69,IT consulting firms,jelinekcomputer.com,Jelinek Consultants International,"Jelinek Consultants International (JCI) is an IT consulting firm that provides innovative and cost-effective technology solutions globally. They specialize in out-of-the-box thinking to leverage current and emerging technologies, ensuring clients receive the best value, particularly with cloud services. JCI's mission is to make IT work for their clients by offering customized solutions that align with their vision and budget, while adhering to principles of respect, integrity, and ITIL frameworks.",962,1649.0,near_miss_1000_2000,1,False
69,IT consulting firms,septunetech.com,"Septune Technologies, LLC","Septune Technologies, LLC is a US-based full-service consulting firm specializing in technology infrastructure and IT management for clients worldwide. They offer a comprehensive suite of technical services, including customization, implementation, integration, ongoing monitoring, end-user help desk support, and strategic planning. The company provides turnkey solutions in both sales and managed service models, operating 24/7/365 from their headquarters in Portland, Oregon.",329,1257.0,near_miss_1000_2000,1,False
69,IT consulting firms,thetrace.it,The Trace srl,"The Trace srl is an IT and logistics consultancy firm that aims to simplify complex business information systems for small and large enterprises. Their mission is to guide companies in innovating and improving production processes by implementing suitable technological solutions. The company leverages the professional experience of its team members from various IT, logistics, and technology sectors.",175,2039.0,mid_miss_2000_5000,1,False
69,IT consulting firms,syscodeconsultoria.com.br,Syscode Consultoria,"Syscode Consultoria is an IT solutions and services company founded in 2007, specializing in database administration and management, IT infrastructure, system development, and professional allocation. They aim to optimize business processes through technology, enhance decision-making with data management, and provide specialized IT personnel. The company focuses on delivering quality and commitment to its clients, helping them generate profitable business.",725,1178.0,near_miss_1000_2000,1,False
69,IT consulting firms,sysdbatech.com,SYSDBA,"SYSDBA is a versatile IT consulting firm offering a range of solutions including cloud computing (VMware, Azure, AWS), enterprise systems management, plant automation, disaster recovery, application development, and database administration. They focus on building scalable, secure, and high-performance technology solutions for businesses. Their expertise lies in data management and development services, aiming to save clients time and money.",808,1515.0,near_miss_1000_2000,1,False
69,IT consulting firms,jakubowsky.eu,Jakubowsky Ingenieurgesellschaft mbH,"Jakubowsky Ingenieurgesellschaft mbH is a consulting firm that leverages information technology to enhance business efficiency and decision-making. They offer services in accounting, cost and performance management, company data analysis, and human resource management. Their mission is to support decision-makers by providing solid company data and expertise, ultimately driving client success.",258,2401.0,mid_miss_2000_5000,1,False
69,IT consulting firms,e-novate.eu,e-Novate,"e-Novate provides comprehensive IT consulting services, focusing on designing, implementing, deploying, improving, securing, integrating, and operating IT systems. Their expertise spans consultancy, auditing, advisory, system infrastructure setup and repair, architecture, development, and technical project management. They emphasize security in all aspects of IT systems, from infrastructure to software, and have a strong track record with clients like Atos and the European Commission.",295,1026.0,near_miss_1000_2000,1,False
69,IT consulting firms,nexcore.se,Nexcore Solutions AB,"Nexcore Solutions AB provides expert business solutions, ranging from consulting to complete turn-key projects. They specialize in system development, offering agile teams and specialists to enhance customer competence. Their services include long-term development, rapid skills development, and adapting team composition to meet evolving client needs. Nexcore focuses on increasing client productivity and competitiveness through innovative ideas and the use of excellent, appropriate technologies.",206,8191.0,far_miss_5000_10000,1,False
69,IT consulting firms,arhasolutions.com,ArhaSolutions,"ArhaSolutions is an IT consulting and services company specializing in Business Intelligence, ERP/SCM implementation, technical support, network security, software development, system integration, and resource management. They offer staff augmentation, application development and maintenance, and QA/Testing services to help clients meet business objectives and manage changing workloads. The company aims to provide high-quality services, allowing clients to focus on their core business.",677,1013.0,near_miss_1000_2000,1,False
